user_id,business_id,date,review_id,stars,usefulvotes_review,user_name,categories,biz_name,latitude,longitude,business_avg,business_review_count,user_avg,user_review_count,predict_3_3,predict_3_15,predict_10_3,predict_10_15
XqMkm-DD9VsdcKx2YVGhSA,YCCDMLcb7UW8G-o_HsWiiA,2010-09-25 00:00:00,AD1DJH3v8aMlQYBuOp7Wcw,3,0,Bao,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.9672131147540983,61,3.2669925172097085,2.710107965786565,3.1067798427788866,3.3466779552981665
vhxFLqRok6r-D_aQz0s-JQ,YCCDMLcb7UW8G-o_HsWiiA,2011-07-11 00:00:00,48lTIpK_a2FJN9emqsgmqw,4,0,Melissa,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.625,64,3.3942291867035004,3.295627497936686,3.4536635125835438,3.3683240615846914
X5GbNXY_nNoa_vTZDD0aCA,YCCDMLcb7UW8G-o_HsWiiA,2011-08-15 00:00:00,sGt-1h8Iw_IrqE8eDyJ8bQ,5,1,Chrystalle,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.209302325581396,43,4.597136663843112,4.173372704780306,4.441132564798404,4.38843918644824
64YY0h0ZAR2nbzxbx0IwJg,YCCDMLcb7UW8G-o_HsWiiA,2012-06-22 00:00:00,_9WpkJTmlxkr7UNYdDFzjw,4,4,Laura,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.033333333333333,30,3.686640279845534,3.9055008370297846,3.868613577484171,3.841108012640552
0bNXP9quoJEgyVZu9ipGgQ,YCCDMLcb7UW8G-o_HsWiiA,2010-07-15 00:00:00,JggIkAd0lvweaknrnM058A,4,8,Aileen,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.246153846153846,65,3.3937177889967356,3.7068488229142518,3.7800677603265282,3.7457084697219787
JgDkCER12uiv4lbpmkZ9VA,YCCDMLcb7UW8G-o_HsWiiA,2009-10-23 00:00:00,6ZkqIuxuIuhG9RUbD9egsQ,4,1,Fred,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.5616438356164384,73,3.711193046794108,3.713757529086423,3.71647607975113,3.5966746885213614
4ozupHULqGyO42s3zNUzOQ,YCCDMLcb7UW8G-o_HsWiiA,2011-03-24 00:00:00,yvh2WWKuJcqUtgmH1wmTkg,4,7,Lindsey,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.259740259740259,77,3.88132479543639,4.480542207859434,4.14385640236988,4.301308798977594
hFtlFksrcLaWHGPNa6SmeA,YCCDMLcb7UW8G-o_HsWiiA,2011-03-07 00:00:00,mP7MuahM8bwtyJbVZXsgGA,1,12,Samantha,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.475,40,1.7377454345333474,2.1048797695270727,2.0631206344676736,2.1394075271006963
0qIsBt4EzBDCKrIviV55Ew,YCCDMLcb7UW8G-o_HsWiiA,2011-07-28 00:00:00,CFKAUI07ef27vHlWYkhlIw,4,3,Kevin,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,26,4.0465011325450275,4.086513725615718,3.940197656252005,4.047357315334467
d0wJVf7Gv7v1B-HHYhxZtQ,YCCDMLcb7UW8G-o_HsWiiA,2012-06-21 00:00:00,cJZnLmEFFHK0hhV7ED_ksQ,1,0,Soo Jin,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.1785714285714284,28,2.4656453568737766,3.0560396039700635,2.5081864871694624,2.5096966364554776
Kqvfep2mxS10S50FbVDi4Q,YCCDMLcb7UW8G-o_HsWiiA,2011-02-19 00:00:00,7p-cPdfsWwOZIuYvzxcmQA,3,1,Patrick,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.857142857142857,49,3.8276042201981384,3.7273293637685976,3.7539503977777984,3.700695430226419
fczQCSmaWF78toLEmb0Zsw,YCCDMLcb7UW8G-o_HsWiiA,2009-11-08 00:00:00,GKvoZ8ydZGsn9oF7Oc0elw,5,28,Gabi,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.024096385542169,83,4.470748081867548,4.500472073156473,4.414293817116337,4.415990150109403
6ts41fCsDKHbFZaKOMNmVQ,YCCDMLcb7UW8G-o_HsWiiA,2011-09-07 00:00:00,7S0vV6q2vQfAgE9bPn2cbA,5,1,Kirstin,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.7058823529411766,34,4.779532125647522,4.796524627505887,4.641304920550843,4.655314894937897
pEVf8GRshP9HUkSpizc9LA,YCCDMLcb7UW8G-o_HsWiiA,2010-05-14 00:00:00,6wyAYgMJjM-PQSfP6OwO3w,4,1,Jennifer,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.1395348837209305,43,4.293717003327876,4.218700185341382,4.161191323839648,4.160814110370994
h7v_M_0-YVpSVZ2WD7FpAA,YCCDMLcb7UW8G-o_HsWiiA,2010-05-31 00:00:00,r-kJ6kQzPD8hIjTiRYJxVw,3,1,LINDA,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.9,20,2.76512040882428,2.7421748185765207,2.328159719808156,2.2828202489481675
AeucYo8J-rZjcq09Wuqsjw,YCCDMLcb7UW8G-o_HsWiiA,2012-07-25 00:00:00,NUoj1UF-hktg37ke2vWQCQ,4,0,Jessica,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,31,3.593829169002835,3.3409014481902526,3.639166100833197,3.6202164410462987
d66FhQQZzFDKxklh6t63RA,YCCDMLcb7UW8G-o_HsWiiA,2010-08-06 00:00:00,9KNIbxcRH3kMLlbvmRsdLg,3,2,Jeff,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.423076923076923,26,2.4297499914564464,2.7729228968567483,3.101540006959623,3.1360242020927056
C8ZTiwa7qWoPSMIivTeSfw,YCCDMLcb7UW8G-o_HsWiiA,2011-03-06 00:00:00,JbVadX889PfSy0abadnOUQ,4,20,Thomas,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.8157894736842106,38,3.045782549010384,3.0964981676121845,3.448095508046309,3.4925685294085755
4IxLt4QvCsJEdaNvH9QApw,YCCDMLcb7UW8G-o_HsWiiA,2011-03-16 00:00:00,iel30J8PwWGMGvFxK5Aotg,4,0,Natalie,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,34,3.9918218937560566,4.262963716868632,4.1212327518415615,4.2067289954906215
PNS9z4aFDbfhpIsHCfNvNg,YCCDMLcb7UW8G-o_HsWiiA,2010-06-22 00:00:00,wQbqU_KKM1BKHwUScgP_fw,4,1,Teri,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.8,35,3.8995081662160676,3.991994136741453,3.747996901885125,3.7813405681965313
wNqwKWaRjClmcKsoJJRFow,YCCDMLcb7UW8G-o_HsWiiA,2012-06-30 00:00:00,PDH5_te0Uicq84BstSLmOA,5,1,Eric,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.178571428571429,28,3.9894325285600045,3.985314690346944,4.2401626910910934,4.238212871696869
hjJPKQ1Ah91h3fVbc8GsOg,YCCDMLcb7UW8G-o_HsWiiA,2012-03-23 00:00:00,uV_R7UiWWeDVHCuZ57nUvg,5,15,Kurdy,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,35,4.227460270663288,4.597259201062198,4.303065571555578,4.314998576129892
_uL7OiQSfNsCd60DrAf7qQ,YCCDMLcb7UW8G-o_HsWiiA,2010-01-04 00:00:00,VwfHycNGoqamOYssQX74pA,4,7,Aimee,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,35,4.371207144456261,4.341977305586596,4.264957180290868,4.277481305264082
exefpuK6O1ctUUqTxq5XLg,YCCDMLcb7UW8G-o_HsWiiA,2011-09-13 00:00:00,LN-d-Y80OCvW2T9bm1E5yg,2,1,C,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.6923076923076925,26,2.3322834066238523,1.8113087503456171,2.792231363675027,2.6937757743898647
oy6fdscGSXY2gzRqF9pZxg,YCCDMLcb7UW8G-o_HsWiiA,2010-07-13 00:00:00,ZqBUkGzRp7bnpAm1E3PMLA,4,2,Danielle,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.235294117647059,34,3.9328475225812745,3.9000848899366183,3.785703920116725,3.7618442369761356
GrSixRnGIxNUJ1Cn5DNX9A,YCCDMLcb7UW8G-o_HsWiiA,2011-09-18 00:00:00,AYWGriJq5N2fmbrtddO8Vw,4,2,Ryan,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.8035714285714284,56,3.4154040076345438,3.295496939018348,3.7806714035719953,3.6419839523090345
PShy2RYNadDUhJf4ErOJ7w,YCCDMLcb7UW8G-o_HsWiiA,2010-03-16 00:00:00,0KkGsp4CBWFpyaeqyosOEQ,4,0,Sarah,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.6296296296296298,54,4.621617135085455,3.696725437708876,3.942466804124441,3.764414607614599
3eit3w0zDbb-z57c9P60vg,YCCDMLcb7UW8G-o_HsWiiA,2011-10-21 00:00:00,U_Febp8Kp76GGyrEdBUKTQ,5,0,Michael,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.666666666666667,36,4.5906775591426,4.733563867876783,4.667589427061585,4.598771705495274
ZC49A1K-if7KP8VJXoqELQ,YCCDMLcb7UW8G-o_HsWiiA,2011-03-30 00:00:00,biifJqF3jr2P0xewaa3FyQ,3,1,Tina,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.157894736842105,19,3.576669064076224,3.7438326591262916,3.7417544239163654,3.7403621647184058
s7Tm9oYWqRlBm5ex2OQ1nw,YCCDMLcb7UW8G-o_HsWiiA,2011-07-05 00:00:00,cLzGKWdGQyCBIotR6KNhHg,5,0,S,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,3.2666666666666666,15,3.91433928338251,4.019316512259141,3.949845402917053,3.9298372315295658
EKwGhgLrM18ErVKKeYE2UA,YCCDMLcb7UW8G-o_HsWiiA,2010-09-20 00:00:00,ghsY6xNpkw3KRfp1l2SGNQ,4,6,Lorena,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.0,26,3.236510946446036,3.7118178622524525,3.5625835083577986,3.6119590345146277
Pv7DGHzZ-uqIUdOsqPpsVg,YCCDMLcb7UW8G-o_HsWiiA,2011-12-20 00:00:00,hfTvNmASuMLDO0I_lBgRmg,5,2,Holly,"[Steakhouses, American (New), Restaurants]",Modern Steak,33.5025941,-111.9296765,3.8484848484848486,33,4.117647058823529,34,4.3696573415298845,4.371100839363629,4.358117259283499,4.329819967856461
rLtl8ZkDX5vH5nAx9C3q5Q,L-uPZxooP_ziXCtRrWi8Pw,2012-12-12 00:00:00,ikTG7CAliVRm7v6l88OPpA,4,2,Jason,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.7096774193548385,62,3.9034247898262695,4.315224214561158,4.311268935384409,4.28686827080564
qABKRj1ggJmtvrL9FMFtuA,L-uPZxooP_ziXCtRrWi8Pw,2009-11-21 00:00:00,GwvpiblX7y-wkHS0Pi9hcQ,5,14,Camille,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.96,25,5.076037553674358,5.2929418033941,5.187788251609506,5.210377216218209
4ozupHULqGyO42s3zNUzOQ,L-uPZxooP_ziXCtRrWi8Pw,2010-10-16 00:00:00,Ac4YBP3arToSQqDkWJK3Gw,5,12,Lindsey,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,4.259740259740259,77,5.172004643191084,5.179009491671506,5.196599169513679,5.2497788957311675
NLDDaat42UQXQCOpU4e2TA,L-uPZxooP_ziXCtRrWi8Pw,2009-04-30 00:00:00,3rUdaKG6GiSqq535gAod6w,5,6,Karri,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.9444444444444446,18,4.940043417783773,4.793597029655696,4.769757853575642,4.500644440005615
Zwtx7FLZcK5F2P0-Tz8mHg,L-uPZxooP_ziXCtRrWi8Pw,2010-11-29 00:00:00,-CQR-bUctifXbG3siPjtyA,5,5,Toni,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.71875,32,5.077136020050077,5.085861419328178,5.092802003350145,5.057562960001793
xFG4Ca2HHmbxDTkMlmHnjQ,L-uPZxooP_ziXCtRrWi8Pw,2011-01-11 00:00:00,ZxdV1lZt_0icItmzzzRAsQ,5,1,Lauren,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.8823529411764706,34,5.58956550772037,5.576435790593246,5.302118973606202,5.303271719151037
pEVf8GRshP9HUkSpizc9LA,L-uPZxooP_ziXCtRrWi8Pw,2012-04-28 00:00:00,BSNbrtegypLlq3Q3zgUghg,5,0,Jennifer,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,4.1395348837209305,43,5.186946386946387,4.951795139831558,5.11275828833493,5.076770840225062
xdWsnbaTEfBMVHttqZDHxg,L-uPZxooP_ziXCtRrWi8Pw,2011-03-25 00:00:00,neoGk2TZMduFpEnb67JrmA,5,7,Melissa,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.75,16,5.072658859137222,4.942649955284511,5.21045061980507,5.179793777687309
3gIfcQq5KxAegwCPXc83cQ,L-uPZxooP_ziXCtRrWi8Pw,2011-10-29 00:00:00,9OPn5BbQ6mWYdVaDQMZKWA,4,3,Jennifer,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.6184210526315788,76,4.122505089320432,4.067695897642202,3.9774229922895232,4.065479284197489
uZbTb-u-GVjTa2gtQfry5g,L-uPZxooP_ziXCtRrWi8Pw,2012-01-07 00:00:00,1_rQuwqx1ve7Bea77dPUaA,4,1,Karen,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.7777777777777777,36,4.337313824597505,4.262251296417546,4.620218485283807,4.513924993145538
8p4at4zdzCpueAmSBaorZA,L-uPZxooP_ziXCtRrWi8Pw,2010-12-04 00:00:00,53fSkEEJ13WCFMyR7AoRdg,5,0,Marisa,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,4.260869565217392,23,5.499685019644038,5.483420081796431,5.1496237705058565,5.102371689900891
3eit3w0zDbb-z57c9P60vg,L-uPZxooP_ziXCtRrWi8Pw,2011-01-03 00:00:00,FalFLlO4NFL5IHZ-RV6o3Q,5,2,Michael,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,4.666666666666667,36,5.538848652493093,5.55070291279312,5.489489849101257,5.5076505739005635
s7Tm9oYWqRlBm5ex2OQ1nw,L-uPZxooP_ziXCtRrWi8Pw,2011-03-20 00:00:00,2SkKhZmvoau4b2wAhH3JvQ,5,0,S,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.2666666666666666,15,5.975987812448541,5.9663123129892135,5.978425812556582,5.990844865839054
ceKoQX0_IJZ6Lr9-9LGcbA,L-uPZxooP_ziXCtRrWi8Pw,2010-06-02 00:00:00,xtcD3-TQhkTU_bRdhHZ9cw,5,9,Todd,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,4.523809523809524,21,5.020132825836324,5.283877263218518,5.073154004497476,5.078349552966145
tlSSQwfHYJany7wPoTH46A,L-uPZxooP_ziXCtRrWi8Pw,2010-08-05 00:00:00,vtSvg0h4I5voWhSfNrz_ug,5,22,Erica,"[American (New), Restaurants]",Café Monarch,33.494205,-111.931447,4.8,15,3.6363636363636362,22,5.727346836449629,5.543451788882089,5.317848743335734,5.356932551612823
rLtl8ZkDX5vH5nAx9C3q5Q,7_zL7NX_rDFwhbLp98PwZg,2009-02-16 00:00:00,a2Q2Eb7Eu93C5IiqVuLQkg,4,0,Jason,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.7096774193548385,62,3.319652593537883,3.371459932536306,3.178137811353707,3.1595337340703904
XqMkm-DD9VsdcKx2YVGhSA,7_zL7NX_rDFwhbLp98PwZg,2010-07-09 00:00:00,Om5JnzXGVSL9UMTFotSjCQ,3,0,Bao,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.9672131147540983,61,2.741338689742657,2.6859465289077975,2.9112821523261463,3.204337956922845
mlBC3pN9GXlUUfQi1qBBZA,7_zL7NX_rDFwhbLp98PwZg,2011-02-12 00:00:00,g9qIw20ghL6G8NHl8kFg-Q,5,0,Jennifer,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.75,12,3.437298041497993,3.376243075594593,4.307206143762612,4.10175024404049
6OWHDbEq23f24Vki_veHBA,7_zL7NX_rDFwhbLp98PwZg,2012-04-13 00:00:00,ITeDNe2nGiqTVZA-QfhREA,3,0,Candace,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.8518518518518516,27,2.676413121584396,2.998658774576881,2.9398055404875443,2.943075497984978
wC1CPV5bf--bDLtlhNSPLg,7_zL7NX_rDFwhbLp98PwZg,2011-01-30 00:00:00,hcSU5Ap4vmxJ3YhaRyQIwg,3,0,hilary,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.185185185185185,27,3.036791099795523,3.038019488216472,3.340594248486187,3.3283269953801877
4ozupHULqGyO42s3zNUzOQ,7_zL7NX_rDFwhbLp98PwZg,2011-04-07 00:00:00,JQqF_A2SYKEaleBijuNKoQ,3,4,Lindsey,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.259740259740259,77,2.711944864772733,2.6302180126372776,3.161507348510435,3.1292736422994767
MWt24-6bfv_OHLKhwMQ0Tw,7_zL7NX_rDFwhbLp98PwZg,2008-11-18 00:00:00,Wol5kUvu2l6c4qmi-lL7Mg,4,7,AMber,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.125,40,4.069355717128866,3.613275568303113,3.8400586337333813,3.657647713863593
hFtlFksrcLaWHGPNa6SmeA,7_zL7NX_rDFwhbLp98PwZg,2010-05-24 00:00:00,NozYAddx8cV3ahopfYJQ7A,3,3,Samantha,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.475,40,2.4081766766423542,2.3025627431933415,3.152570291648082,3.1047457212676113
0qIsBt4EzBDCKrIviV55Ew,7_zL7NX_rDFwhbLp98PwZg,2008-05-26 00:00:00,lVGBpMCIfweRNzcTHw8hVw,3,1,Kevin,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.0,26,2.7625295983624945,2.7721681255799644,2.9576973040144074,2.973207523937614
Cp-PV8rsypbO-xBrQ6KmQg,7_zL7NX_rDFwhbLp98PwZg,2007-09-13 00:00:00,U1Cc6I0_JNeGWlPEyR8xow,4,1,Max,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.473684210526316,38,3.0101557122322418,2.7304682163683354,2.88304151373975,2.774434511897877
Zwtx7FLZcK5F2P0-Tz8mHg,7_zL7NX_rDFwhbLp98PwZg,2011-02-04 00:00:00,8Ec1LtRRdkP3HftBVCiXOQ,4,2,Toni,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.71875,32,3.711944864772733,3.2698433267536666,3.496108164243667,3.3396820755216425
fczQCSmaWF78toLEmb0Zsw,7_zL7NX_rDFwhbLp98PwZg,2008-05-25 00:00:00,5uKT49yb-eMBwcoCbsg3JA,3,3,Gabi,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.024096385542169,83,2.822102485328292,3.0601170316697943,2.935930509548184,2.916763979688588
9FbgqZ5u9WTLAs28nNafIQ,7_zL7NX_rDFwhbLp98PwZg,2007-09-14 00:00:00,gf2VuNFT8NpiOsESxp-Pqg,3,2,Ashley,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.5217391304347827,23,2.681618120816325,2.8862992842003217,2.8842896971248972,2.877320839952474
X_kPh3nt0AJPNPHye2rTlA,7_zL7NX_rDFwhbLp98PwZg,2011-06-02 00:00:00,1HScyRv6qNwpS2bAcf52ig,4,0,Lindsay,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.628571428571429,35,3.9235659817212607,3.650237921326019,3.747600650529728,3.7934062586717516
waD2euOMPTnTzQ0thq3H6Q,7_zL7NX_rDFwhbLp98PwZg,2008-10-01 00:00:00,AYceFpt7788rh7P0WDqjqw,1,2,Johnson,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.076923076923077,13,1.7507906537857003,0.9024538781966553,-6.10066117840662,-8.591726740334769
rO3WEI9L-_deUR9-JHuNQw,7_zL7NX_rDFwhbLp98PwZg,2012-05-01 00:00:00,vq3G0Eh6vH1gZshGM52MnA,2,1,Sarah,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.1818181818181817,11,1.8567633127783103,1.8855017963606229,-34.49292321140358,0.2718945164538691
3gIfcQq5KxAegwCPXc83cQ,7_zL7NX_rDFwhbLp98PwZg,2011-01-30 00:00:00,-CW2Er56rTlm5gGQAtRHKg,3,1,Jennifer,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.6184210526315788,76,2.9437466048924374,2.7439893265987445,2.5629499360449572,2.64487856599337
APLIPfq1Rf8QyhHHk2uAyA,7_zL7NX_rDFwhbLp98PwZg,2007-05-24 00:00:00,2GaZ2YZsybOCOZLX5JMMWA,1,0,Alicia,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.7837837837837838,37,1.462558682569999,1.4938098483192401,2.0209128411854036,2.0288577664469263
hjJPKQ1Ah91h3fVbc8GsOg,7_zL7NX_rDFwhbLp98PwZg,2010-04-06 00:00:00,FSwJGD0pA4t4LLadBRi48w,3,0,Kurdy,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.0,35,2.493504783852547,2.4180317569806777,2.8574359103410814,2.7798690000626314
gq_G5VCDziyEV2-bzGuqzw,7_zL7NX_rDFwhbLp98PwZg,2007-07-20 00:00:00,w31hOSX1OymOPKU_mNeNEA,1,1,Norma,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.75,28,1.5824327156361762,1.0896311779320729,1.7837017371599746,1.7976390200552042
-9mljS0O9mwdOnGv-Oea3Q,7_zL7NX_rDFwhbLp98PwZg,2010-04-09 00:00:00,cRpKGklXouK-I1-Xvbpppg,2,0,Brenda,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,2.3333333333333335,6,2.35321017056075,2.2991149324702196,4.324323064487562,4.051788689935089
Bc2UjSePEGvqSdHvz2HKGA,7_zL7NX_rDFwhbLp98PwZg,2007-12-15 00:00:00,_HyNtLE70paROYzFQh-SgA,4,1,Jane,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.869565217391304,23,3.3061797921540483,3.293776291014479,3.110487581388747,3.069506491820339
e4TQFVfepzHf--hnBsjntg,7_zL7NX_rDFwhbLp98PwZg,2006-01-30 00:00:00,2LlEUoYuWiXkTKdDKO2g1g,3,0,sarah,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,3.673469387755102,49,3.5326303168293403,3.4496097851657375,3.431125363693168,3.413963891369015
3Jw-rYwJEz6jSqPgVVmmhA,7_zL7NX_rDFwhbLp98PwZg,2011-06-25 00:00:00,xZNePFhgsrmfZlQTDaS7rg,4,0,Soli,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.108108108108108,37,3.5255060744067785,3.536962789664123,3.62125929160139,3.6222651262095926
ST8Yzlk2MqKlcaLqL2djBg,7_zL7NX_rDFwhbLp98PwZg,2009-09-06 00:00:00,yrPEkDI0O3MsUhxTsWo9cw,4,0,Travis,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.2682926829268295,41,4.0464560113320465,3.890485095621054,3.9180760766194993,3.8446541561465684
rjlb-7-JcmM6fR64ZpyTug,7_zL7NX_rDFwhbLp98PwZg,2010-01-03 00:00:00,MNFvGY1zUVGQlImzqvMFQw,1,9,Morgan,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.32258064516129,31,2.5789837784718017,2.587374595853722,2.792844779896275,2.7943697958817117
IO3AsR6cdMto7VCwfPzf2w,7_zL7NX_rDFwhbLp98PwZg,2010-10-26 00:00:00,PqFAFjQ5PaRBz2XK6hvbrw,4,0,Alie,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.346153846153846,26,3.7868917337554358,3.813594798961162,3.6563509643344423,3.634644870045635
xZvRLPJ1ixhFVomkXSfXAw,7_zL7NX_rDFwhbLp98PwZg,2011-08-02 00:00:00,8MNS9RtIK0is5HryIxAnpw,3,1,Angelique,"[Sushi Bars, Japanese, Restaurants]",RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0357142857142856,28,4.0,21,2.60239384154605,2.6212804711831104,2.930914231279158,2.9357598942618575
